Created At,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,PM2.5 AQI,AQImessage,Risk Factor 
2020-03-28 13:00:00 UTC,51.06,91.98,99.76,742.00,-82.53,90.87,54.77,60.64,154,Unhealthy,3
2020-03-28 14:00:00 UTC,47.04,85.18,92.15,802.00,-83.47,89.97,56.80,56.10,151,Unhealthy,3
2020-03-28 15:00:00 UTC,45.33,82.22,89.14,862.00,-83.17,89.30,56.93,54.36,147,Unhealthy for Sensitive Groups,2
2020-03-28 16:00:00 UTC,47.11,83.41,90.12,922.00,-84.03,89.00,56.37,55.18,149,Unhealthy for Sensitive Groups,2
2020-03-28 17:00:00 UTC,47.53,83.88,90.71,982.00,-83.97,88.17,58.13,55.44,150,Unhealthy for Sensitive Groups,2
2020-03-28 18:00:00 UTC,49.04,87.97,95.24,1042.00,-82.57,87.43,59.70,57.89,152,Unhealthy,3
2020-03-28 19:00:00 UTC,49.15,86.96,94.05,1102.00,-80.83,86.93,60.63,57.52,152,Unhealthy,3
2020-03-28 20:00:00 UTC,52.27,91.65,99.10,1162.00,-80.03,86.23,61.03,60.72,154,Unhealthy,3
2020-03-28 21:00:00 UTC,48.77,88.07,95.22,1221.97,-81.90,85.93,62.21,58.16,152,Unhealthy,3
2020-03-28 22:00:00 UTC,52.41,93.38,100.95,1282.00,-82.33,85.00,63.93,61.51,154,Unhealthy,3
2020-03-28 23:00:00 UTC,60.91,106.89,115.60,1342.00,-82.07,85.93,62.43,70.52,159,Unhealthy,3
2020-03-29 00:00:00 UTC,57.14,102.35,111.60,1402.00,-82.93,86.37,61.03,67.48,157,Unhealthy,3
2020-03-29 01:00:00 UTC,54.06,97.22,105.88,1462.00,-81.57,87.37,58.47,64.09,155,Unhealthy,3
2020-03-29 02:00:00 UTC,49.51,87.79,95.42,1522.00,-83.17,90.13,53.07,57.92,152,Unhealthy,3
2020-03-29 03:00:00 UTC,45.84,79.96,86.09,1582.00,-83.17,92.70,46.73,53.47,145,Unhealthy for Sensitive Groups,2
2020-03-29 04:00:00 UTC,43.02,74.04,79.36,1642.00,-83.27,95.27,41.27,51.20,140,Unhealthy for Sensitive Groups,2
2020-03-29 05:00:00 UTC,39.10,67.44,72.41,1702.00,-82.93,96.53,36.93,48.41,133,Unhealthy for Sensitive Groups,2
2020-03-29 06:00:00 UTC,38.66,66.81,71.41,1762.00,-82.00,97.47,35.23,48.22,132,Unhealthy for Sensitive Groups,2
2020-03-29 07:00:00 UTC,36.40,62.67,66.93,1822.00,-82.57,98.83,36.50,46.53,128,Unhealthy for Sensitive Groups,2
2020-03-29 08:00:00 UTC,39.93,68.34,73.07,1882.00,-82.30,97.67,40.13,48.91,134,Unhealthy for Sensitive Groups,2
2020-03-29 09:00:00 UTC,41.16,70.20,74.92,1942.00,-83.67,96.30,42.63,49.46,135,Unhealthy for Sensitive Groups,2
2020-03-29 10:00:00 UTC,40.10,69.26,74.21,2002.00,-82.87,94.80,45.20,49.16,135,Unhealthy for Sensitive Groups,2
2020-03-29 11:00:00 UTC,43.47,75.42,80.76,2062.00,-83.80,93.43,47.23,51.45,140,Unhealthy for Sensitive Groups,2
2020-03-29 12:00:00 UTC,45.09,78.12,84.13,2122.00,-84.27,91.83,49.73,53.55,145,Unhealthy for Sensitive Groups,2
2020-03-29 13:00:00 UTC,63.91,108.24,115.88,2182.00,-82.87,90.50,52.23,71.62,159,Unhealthy,3
2020-03-29 14:00:00 UTC,41.58,74.32,80.22,2242.00,-83.40,90.00,54.10,50.94,139,Unhealthy for Sensitive Groups,2
2020-03-29 15:00:00 UTC,41.73,73.59,79.09,2302.00,-83.40,89.60,55.37,50.75,139,Unhealthy for Sensitive Groups,2
2020-03-29 16:00:00 UTC,40.95,72.06,77.43,2362.00,-83.03,89.00,56.00,50.19,137,Unhealthy for Sensitive Groups,2
2020-03-29 17:00:00 UTC,41.23,72.54,78.30,2422.00,-83.03,88.80,57.13,50.44,138,Unhealthy for Sensitive Groups,2
2020-03-29 18:00:00 UTC,42.50,74.33,80.16,2482.00,-81.17,87.90,59.40,51.12,139,Unhealthy for Sensitive Groups,2
2020-03-29 19:00:00 UTC,44.51,76.67,82.52,2542.00,-81.10,87.23,60.97,52.65,143,Unhealthy for Sensitive Groups,2
2020-03-29 20:00:00 UTC,55.14,90.91,96.49,2602.00,-81.13,87.00,61.00,62.76,155,Unhealthy,3
2020-03-29 21:00:00 UTC,42.19,73.56,79.47,2661.97,-81.28,86.59,61.31,50.81,139,Unhealthy for Sensitive Groups,2
2020-03-29 22:00:00 UTC,54.89,93.19,99.94,2722.00,-80.37,86.30,61.73,61.70,154,Unhealthy,3
2020-03-29 23:00:00 UTC,56.38,96.48,103.89,2782.00,-80.60,85.00,64.67,63.56,155,Unhealthy,3
2020-03-30 00:00:00 UTC,67.46,116.55,125.71,2842.00,-81.40,85.90,64.97,76.94,162,Unhealthy,3
2020-03-30 01:00:00 UTC,55.33,95.34,102.96,2902.00,-81.20,87.33,61.83,63.05,155,Unhealthy,3
2020-03-30 02:00:00 UTC,48.55,82.96,89.06,440.00,-81.82,90.43,55.61,56.07,151,Unhealthy,3
2020-03-30 03:00:00 UTC,46.97,80.65,86.59,78.00,-81.13,92.23,50.50,54.45,148,Unhealthy for Sensitive Groups,2
2020-03-30 04:00:00 UTC,45.33,77.40,83.03,94.21,-83.29,94.64,46.68,52.73,143,Unhealthy for Sensitive Groups,2
2020-03-30 05:00:00 UTC,44.28,75.26,80.59,46.62,-83.12,96.38,43.69,51.90,141,Unhealthy for Sensitive Groups,2
2020-03-30 06:00:00 UTC,44.34,74.95,79.93,104.83,-82.62,97.67,41.92,51.60,141,Unhealthy for Sensitive Groups,2
2020-03-30 07:00:00 UTC,46.22,77.33,82.21,168.69,-83.81,98.85,40.81,52.73,143,Unhealthy for Sensitive Groups,2
2020-03-30 08:00:00 UTC,42.88,70.79,75.29,228.21,-83.25,98.00,42.96,50.11,137,Unhealthy for Sensitive Groups,2
2020-03-30 09:00:00 UTC,42.96,71.69,76.38,288.70,-83.63,97.56,44.11,50.40,138,Unhealthy for Sensitive Groups,2
2020-03-30 10:00:00 UTC,44.19,72.89,77.63,349.64,-82.82,96.71,44.36,50.65,138,Unhealthy for Sensitive Groups,2
2020-03-30 11:00:00 UTC,49.81,82.67,87.96,408.00,-83.37,95.03,47.33,55.45,150,Unhealthy for Sensitive Groups,2
2020-03-30 12:00:00 UTC,47.29,79.02,84.78,468.00,-82.97,93.03,50.77,53.05,144,Unhealthy for Sensitive Groups,2
2020-03-30 13:00:00 UTC,46.52,79.14,84.79,528.00,-82.47,91.57,52.80,52.86,144,Unhealthy for Sensitive Groups,2
2020-03-30 14:00:00 UTC,46.36,78.76,84.33,588.00,-83.37,90.97,55.03,53.52,145,Unhealthy for Sensitive Groups,2
2020-03-30 15:00:00 UTC,43.40,76.76,82.57,648.00,-83.13,90.30,58.17,51.97,142,Unhealthy for Sensitive Groups,2
2020-03-30 16:00:00 UTC,50.54,89.90,97.16,708.00,-82.03,89.53,59.63,59.21,153,Unhealthy,3
2020-03-30 17:00:00 UTC,55.25,98.76,106.40,768.00,-81.97,88.77,60.43,65.10,156,Unhealthy,3
2020-03-30 18:00:00 UTC,67.56,116.44,125.03,828.00,-82.03,88.00,60.27,76.87,162,Unhealthy,3
2020-03-30 19:00:00 UTC,59.60,105.70,114.20,888.00,-81.80,87.27,61.37,69.71,158,Unhealthy,3
2020-03-30 20:00:00 UTC,62.74,109.98,118.73,948.00,-81.67,86.97,62.07,72.55,160,Unhealthy,3
2020-03-30 21:00:00 UTC,59.01,105.70,114.42,1007.97,-81.59,86.24,62.55,69.71,158,Unhealthy,3
2020-03-30 22:00:00 UTC,70.00,123.97,134.32,1068.00,-82.87,86.70,62.00,81.88,165,Unhealthy,3
2020-03-30 23:00:00 UTC,74.96,129.32,139.86,1128.00,-81.93,86.03,63.47,85.48,166,Unhealthy,3
2020-03-31 00:00:00 UTC,75.26,133.23,145.13,1188.00,-82.07,86.00,64.80,88.05,168,Unhealthy,3
2020-03-31 01:00:00 UTC,69.25,121.97,132.75,1248.00,-83.03,86.83,62.17,80.54,164,Unhealthy,3
2020-03-31 02:00:00 UTC,53.96,91.29,98.08,1308.00,-83.47,90.43,53.30,60.16,153,Unhealthy,3
2020-03-31 03:00:00 UTC,50.24,85.03,91.23,73.21,-83.62,93.69,47.52,56.72,152,Unhealthy,3
2020-03-31 04:00:00 UTC,46.28,78.93,84.38,86.00,-83.13,95.83,44.57,53.10,144,Unhealthy for Sensitive Groups,2
2020-03-31 05:00:00 UTC,44.24,73.94,78.85,146.00,-83.37,97.63,41.23,50.92,139,Unhealthy for Sensitive Groups,2
2020-03-31 06:00:00 UTC,44.17,74.40,79.43,206.00,-82.77,98.00,39.83,51.70,141,Unhealthy for Sensitive Groups,2
2020-03-31 07:00:00 UTC,40.60,67.34,71.74,61.64,-86.21,98.00,38.25,48.47,133,Unhealthy for Sensitive Groups,2
2020-03-31 08:00:00 UTC,38.79,65.34,69.53,44.00,-93.57,98.30,39.60,47.62,131,Unhealthy for Sensitive Groups,2
2020-03-31 09:00:00 UTC,45.94,76.76,81.83,104.00,-94.27,97.93,40.80,52.36,143,Unhealthy for Sensitive Groups,2
2020-03-31 10:00:00 UTC,47.47,78.82,83.90,164.00,-93.47,96.40,44.20,53.18,145,Unhealthy for Sensitive Groups,2
2020-03-31 11:00:00 UTC,49.88,84.40,90.47,224.00,-93.80,95.17,47.70,55.76,151,Unhealthy,3
2020-03-31 12:00:00 UTC,56.15,93.12,99.87,284.00,-93.43,93.77,49.10,61.35,154,Unhealthy,3
2020-03-31 13:00:00 UTC,52.20,87.83,94.10,344.00,-93.87,92.30,51.83,57.88,152,Unhealthy,3
2020-03-31 14:00:00 UTC,58.90,99.04,106.12,404.00,-94.73,90.97,54.17,65.30,156,Unhealthy,3
2020-03-31 15:00:00 UTC,44.38,76.73,82.16,464.00,-93.60,90.27,55.80,52.11,142,Unhealthy for Sensitive Groups,2
2020-03-31 16:00:00 UTC,42.79,74.38,79.94,524.00,-94.10,89.77,58.10,50.98,139,Unhealthy for Sensitive Groups,2
2020-03-31 17:00:00 UTC,49.33,83.11,88.99,584.00,-94.40,88.80,60.47,55.66,151,Unhealthy,3
2020-03-31 18:00:00 UTC,45.80,78.05,83.54,644.00,-93.63,88.00,62.13,52.59,143,Unhealthy for Sensitive Groups,2
2020-03-31 19:00:00 UTC,46.65,79.20,84.94,704.00,-93.03,87.27,62.97,52.83,144,Unhealthy for Sensitive Groups,2
2020-03-31 20:00:00 UTC,53.81,87.66,93.47,764.00,-93.77,86.93,62.13,57.82,152,Unhealthy,3
2020-03-31 21:00:00 UTC,57.13,90.89,96.31,823.97,-93.59,85.69,62.07,60.02,153,Unhealthy,3
2020-03-31 22:00:00 UTC,66.30,105.48,111.84,884.00,-93.33,83.87,64.70,69.52,158,Unhealthy,3
2020-03-31 23:00:00 UTC,70.75,108.07,113.79,944.00,-93.83,83.33,64.67,71.30,159,Unhealthy,3
2020-04-01 00:00:00 UTC,60.51,93.25,98.42,1004.00,-93.90,84.83,62.93,61.52,154,Unhealthy,3
2020-04-01 01:00:00 UTC,54.19,80.56,84.42,1064.00,-93.43,86.43,59.77,54.80,149,Unhealthy for Sensitive Groups,2
2020-04-01 02:00:00 UTC,51.22,77.87,82.22,1124.00,-93.03,88.40,56.73,53.12,144,Unhealthy for Sensitive Groups,2
2020-04-01 03:00:00 UTC,49.50,75.36,79.21,1184.00,-93.70,92.17,50.70,52.04,142,Unhealthy for Sensitive Groups,2
2020-04-01 04:00:00 UTC,48.14,74.40,78.45,1244.00,-93.50,94.63,45.37,51.52,140,Unhealthy for Sensitive Groups,2
2020-04-01 05:00:00 UTC,50.44,77.17,81.15,1304.00,-93.80,96.73,37.97,52.13,142,Unhealthy for Sensitive Groups,2
2020-04-01 06:00:00 UTC,50.52,77.43,81.25,117.28,-82.79,98.55,34.17,52.56,143,Unhealthy for Sensitive Groups,2
2020-04-01 07:00:00 UTC,49.04,75.20,78.66,84.00,-82.43,99.77,33.17,52.36,143,Unhealthy for Sensitive Groups,2
2020-04-01 08:00:00 UTC,44.63,67.45,70.42,144.00,-82.47,100.00,33.70,48.48,133,Unhealthy for Sensitive Groups,2
2020-04-01 09:00:00 UTC,45.88,69.37,72.87,204.31,-81.76,98.97,36.07,49.46,135,Unhealthy for Sensitive Groups,2
2020-04-01 10:00:00 UTC,45.28,67.70,70.86,264.00,-82.77,97.23,42.27,48.54,133,Unhealthy for Sensitive Groups,2
2020-04-01 11:00:00 UTC,50.30,76.22,80.10,324.00,-84.47,95.77,44.07,52.03,142,Unhealthy for Sensitive Groups,2
2020-04-01 12:00:00 UTC,49.68,74.63,78.14,384.00,-83.37,93.93,47.63,51.90,141,Unhealthy for Sensitive Groups,2
2020-04-01 13:00:00 UTC,52.14,79.87,84.34,444.00,-83.57,92.37,54.07,53.39,145,Unhealthy for Sensitive Groups,2
2020-04-01 14:00:00 UTC,44.16,68.03,71.81,504.00,-83.73,91.70,56.27,48.61,133,Unhealthy for Sensitive Groups,2
2020-04-01 15:00:00 UTC,43.88,67.61,71.47,564.00,-83.53,91.00,56.70,48.48,133,Unhealthy for Sensitive Groups,2
2020-04-01 16:00:00 UTC,44.55,67.84,71.40,624.00,-83.63,89.43,56.27,48.61,133,Unhealthy for Sensitive Groups,2
2020-04-01 17:00:00 UTC,42.97,65.54,69.00,686.56,-82.85,88.00,57.67,47.73,131,Unhealthy for Sensitive Groups,2
2020-04-01 18:00:00 UTC,41.90,65.62,69.11,744.00,-82.70,87.60,59.27,47.67,131,Unhealthy for Sensitive Groups,2
2020-04-01 19:00:00 UTC,44.59,70.60,74.23,804.00,-83.33,87.00,61.07,49.58,136,Unhealthy for Sensitive Groups,2
2020-04-01 20:00:00 UTC,59.68,93.22,98.04,864.00,-82.73,86.63,61.53,62.03,154,Unhealthy,3
2020-04-01 21:00:00 UTC,61.30,97.15,102.59,923.97,-82.45,86.00,62.66,64.00,155,Unhealthy,3
2020-04-01 22:00:00 UTC,81.90,133.32,142.03,984.00,-81.63,86.00,62.97,88.16,168,Unhealthy,3
2020-04-01 23:00:00 UTC,63.38,100.82,106.86,1044.00,-81.43,85.60,63.27,66.47,157,Unhealthy,3
2020-04-02 00:00:00 UTC,59.76,96.38,102.36,1104.00,-80.47,85.07,62.90,63.59,155,Unhealthy,3
2020-04-02 01:00:00 UTC,53.25,86.07,91.26,1164.00,-80.03,85.73,59.97,57.14,152,Unhealthy,3
2020-04-02 02:00:00 UTC,51.82,83.05,88.34,1224.00,-79.80,88.50,55.30,55.20,150,Unhealthy for Sensitive Groups,2
2020-04-02 03:00:00 UTC,48.76,76.69,81.06,1284.00,-80.20,92.50,47.67,52.28,142,Unhealthy for Sensitive Groups,2
2020-04-02 04:00:00 UTC,48.83,76.51,80.52,1344.00,-79.43,94.97,40.57,53.23,145,Unhealthy for Sensitive Groups,2
2020-04-02 05:00:00 UTC,46.68,71.58,75.26,1404.00,-79.50,97.60,34.37,50.25,137,Unhealthy for Sensitive Groups,2
2020-04-02 06:00:00 UTC,46.21,70.34,73.89,1464.00,-81.23,99.53,23.50,50.57,138,Unhealthy for Sensitive Groups,2
2020-04-02 07:00:00 UTC,36.07,53.93,56.70,1524.00,-80.67,101.40,18.33,42.92,119,Unhealthy for Sensitive Groups,2
2020-04-02 08:00:00 UTC,30.78,46.17,48.47,1584.00,-81.70,102.43,17.20,39.05,110,Unhealthy for Sensitive Groups,2
2020-04-02 09:00:00 UTC,36.53,55.48,58.24,1644.00,-80.67,102.03,22.87,44.03,122,Unhealthy for Sensitive Groups,2
2020-04-02 10:00:00 UTC,33.80,51.65,54.41,1704.00,-81.13,100.40,24.37,41.83,117,Unhealthy for Sensitive Groups,2
2020-04-02 11:00:00 UTC,35.61,53.65,56.30,1764.00,-81.23,98.87,23.87,42.67,119,Unhealthy for Sensitive Groups,2
2020-04-02 12:00:00 UTC,69.67,108.09,114.38,1824.00,-79.10,95.93,40.63,71.37,159,Unhealthy,3
2020-04-02 13:00:00 UTC,52.24,82.16,86.94,1884.00,-79.67,93.13,48.53,55.21,150,Unhealthy for Sensitive Groups,2
2020-04-02 14:00:00 UTC,50.12,78.57,83.00,1944.00,-80.50,91.90,51.03,53.12,144,Unhealthy for Sensitive Groups,2
2020-04-02 15:00:00 UTC,47.32,76.40,81.29,2004.00,-80.07,90.93,53.27,52.24,142,Unhealthy for Sensitive Groups,2
2020-04-02 16:00:00 UTC,46.16,76.54,81.93,2064.00,-80.37,90.13,55.60,51.99,142,Unhealthy for Sensitive Groups,2
2020-04-02 17:00:00 UTC,52.39,86.73,92.78,2124.00,-78.60,89.50,56.87,57.23,152,Unhealthy,3
2020-04-02 18:00:00 UTC,59.02,97.98,104.98,2184.00,-78.73,88.63,56.33,64.56,156,Unhealthy,3
2020-04-02 19:00:00 UTC,56.79,97.68,105.45,2244.00,-78.87,87.60,58.83,64.36,156,Unhealthy,3
2020-04-02 20:00:00 UTC,58.89,101.69,109.89,2304.00,-79.07,87.00,61.10,67.03,157,Unhealthy,3
2020-04-02 21:00:00 UTC,59.87,102.96,111.32,2363.97,-79.24,86.28,61.66,67.88,157,Unhealthy,3
2020-04-02 22:00:00 UTC,61.35,107.21,116.81,2424.00,-78.90,84.47,64.57,70.72,159,Unhealthy,3
2020-04-02 23:00:00 UTC,61.15,106.84,115.90,2467.00,-79.00,84.46,65.08,70.49,159,Unhealthy,3
2020-04-03 00:00:00 UTC,84.06,144.92,157.86,8.00,-93.75,81.50,75.38,95.77,172,Unhealthy,3
2020-04-03 01:00:00 UTC,70.28,123.36,134.19,46.00,-94.47,85.80,65.47,81.47,164,Unhealthy,3
2020-04-03 02:00:00 UTC,66.97,115.68,124.64,106.00,-92.83,90.53,55.70,76.37,162,Unhealthy,3
2020-04-03 03:00:00 UTC,58.45,98.00,104.62,166.14,-92.18,94.43,46.57,64.60,156,Unhealthy,3
2020-04-03 04:00:00 UTC,55.12,88.76,94.21,225.00,-91.70,97.80,37.50,58.70,153,Unhealthy,3
2020-04-03 05:00:00 UTC,48.01,74.45,78.41,285.00,-91.70,100.40,26.63,51.50,140,Unhealthy for Sensitive Groups,2
2020-04-03 06:00:00 UTC,41.92,64.85,68.32,345.00,-91.97,102.00,22.77,47.52,131,Unhealthy for Sensitive Groups,2
2020-04-03 07:00:00 UTC,41.99,63.88,66.99,170.10,-84.03,102.83,19.07,47.60,131,Unhealthy for Sensitive Groups,2
2020-04-03 08:00:00 UTC,47.42,70.77,74.23,64.00,-78.83,103.70,18.90,50.80,139,Unhealthy for Sensitive Groups,2
2020-04-03 09:00:00 UTC,53.99,82.66,86.62,124.00,-79.53,103.17,21.33,55.72,151,Unhealthy,3
2020-04-03 10:00:00 UTC,65.08,102.51,108.09,184.00,-80.87,101.53,26.87,67.58,157,Unhealthy,3
2020-04-03 11:00:00 UTC,59.28,93.53,99.03,244.00,-79.53,99.77,28.67,61.62,154,Unhealthy,3
2020-04-03 12:00:00 UTC,72.48,116.89,124.02,304.00,-80.63,97.20,38.97,77.16,162,Unhealthy,3
2020-04-03 13:00:00 UTC,91.54,146.08,155.72,364.00,-79.70,95.03,43.33,96.65,172,Unhealthy,3
2020-04-03 14:00:00 UTC,69.70,111.93,119.17,424.00,-79.73,93.67,45.97,73.86,160,Unhealthy,3
2020-04-03 15:00:00 UTC,63.50,104.66,111.96,484.00,-79.97,92.20,48.67,69.02,158,Unhealthy,3
2020-04-03 16:00:00 UTC,68.74,114.98,123.06,544.00,-79.67,91.23,47.70,75.93,162,Unhealthy,3
2020-04-03 17:00:00 UTC,66.16,112.36,120.61,604.00,-79.30,90.07,50.23,74.16,161,Unhealthy,3
2020-04-03 18:00:00 UTC,65.85,114.82,124.03,664.00,-77.17,88.80,54.97,75.81,161,Unhealthy,3
2020-04-03 19:00:00 UTC,62.96,111.28,120.29,724.00,-77.97,87.73,59.30,73.44,160,Unhealthy,3
2020-04-03 20:00:00 UTC,59.34,105.72,114.63,784.00,-77.23,86.83,62.40,69.73,158,Unhealthy,3
2020-04-03 21:00:00 UTC,49.48,90.87,99.49,843.97,-78.38,86.00,64.07,59.85,153,Unhealthy,3
2020-04-03 22:00:00 UTC,51.37,92.04,100.42,904.00,-78.53,86.23,64.00,60.63,154,Unhealthy,3
2020-04-03 23:00:00 UTC,48.33,87.51,95.11,964.00,-78.43,86.27,64.13,57.73,152,Unhealthy,3
2020-04-04 00:00:00 UTC,46.93,85.25,92.81,1024.00,-77.67,85.93,63.40,56.23,151,Unhealthy,3
2020-04-04 01:00:00 UTC,50.26,88.95,96.68,1084.00,-78.13,87.73,57.83,58.64,153,Unhealthy,3
2020-04-04 02:00:00 UTC,54.84,98.18,106.65,1144.00,-78.43,91.13,52.37,64.72,156,Unhealthy,3
2020-04-04 03:00:00 UTC,60.11,106.67,115.86,1204.00,-79.90,94.07,47.13,70.35,159,Unhealthy,3
2020-04-04 04:00:00 UTC,63.97,110.87,119.73,1264.00,-79.73,96.50,42.67,73.19,160,Unhealthy,3
2020-04-04 05:00:00 UTC,65.64,111.64,119.87,1324.00,-79.73,98.50,37.93,73.66,160,Unhealthy,3
2020-04-04 06:00:00 UTC,65.84,111.40,119.61,1384.00,-80.60,100.00,34.80,73.53,160,Unhealthy,3
2020-04-04 07:00:00 UTC,67.41,112.53,120.64,1444.00,-81.00,102.20,30.30,74.26,161,Unhealthy,3
2020-04-04 08:00:00 UTC,49.21,80.57,85.95,1504.00,-80.53,103.77,23.70,54.74,148,Unhealthy for Sensitive Groups,2
2020-04-04 09:00:00 UTC,52.01,87.10,93.17,1564.00,-80.87,103.53,30.47,57.48,152,Unhealthy,3
2020-04-04 10:00:00 UTC,50.88,84.08,89.72,1624.00,-80.77,101.93,30.57,55.67,151,Unhealthy,3
2020-04-04 11:00:00 UTC,62.96,102.46,109.68,1684.00,-80.63,100.43,34.23,67.60,157,Unhealthy,3
2020-04-04 12:00:00 UTC,55.46,92.95,99.63,1744.00,-80.00,97.23,47.30,61.34,154,Unhealthy,3
2020-04-04 13:00:00 UTC,57.95,98.13,105.53,1804.00,-79.83,94.97,52.67,64.67,156,Unhealthy,3
2020-04-04 14:00:00 UTC,60.47,101.54,109.08,1864.00,-81.27,94.00,54.00,66.96,157,Unhealthy,3
2020-04-04 15:00:00 UTC,58.91,97.84,104.58,1924.00,-80.83,93.13,51.03,64.50,156,Unhealthy,3
2020-04-04 16:00:00 UTC,57.24,95.42,102.16,1984.00,-80.60,92.10,50.53,62.82,155,Unhealthy,3
2020-04-04 17:00:00 UTC,51.13,87.71,94.02,2044.00,-79.30,90.80,54.43,57.76,152,Unhealthy,3
2020-04-04 18:00:00 UTC,48.18,83.59,89.90,2104.00,-77.97,89.77,57.07,55.16,149,Unhealthy for Sensitive Groups,2
2020-04-04 19:00:00 UTC,51.40,89.50,96.74,2164.00,-77.53,89.07,58.40,58.94,153,Unhealthy,3
2020-04-04 20:00:00 UTC,51.79,90.17,97.54,2224.00,-77.60,88.13,60.87,59.42,153,Unhealthy,3
2020-04-04 21:00:00 UTC,49.96,88.66,95.91,2283.97,-76.90,87.17,62.24,58.43,153,Unhealthy,3
2020-04-04 22:00:00 UTC,57.76,99.60,107.90,2344.00,-78.60,86.43,63.10,65.65,156,Unhealthy,3
2020-04-04 23:00:00 UTC,64.13,111.20,120.46,2404.00,-78.43,86.47,63.87,73.35,160,Unhealthy,3
2020-04-05 00:00:00 UTC,65.04,113.94,123.92,2464.00,-79.53,86.90,64.57,75.22,161,Unhealthy,3
2020-04-05 01:00:00 UTC,63.40,111.67,120.98,2524.00,-79.03,88.30,61.63,73.68,160,Unhealthy,3
2020-04-05 02:00:00 UTC,60.27,105.72,114.37,2584.00,-79.73,92.20,56.80,69.72,158,Unhealthy,3
2020-04-05 03:00:00 UTC,56.74,96.79,104.10,2644.00,-79.00,95.67,50.57,63.78,155,Unhealthy,3
2020-04-05 04:00:00 UTC,49.27,83.27,89.30,2704.00,-79.30,98.57,44.00,55.30,150,Unhealthy for Sensitive Groups,2
2020-04-05 05:00:00 UTC,44.56,74.72,79.78,2764.00,-80.83,100.97,37.87,51.74,141,Unhealthy for Sensitive Groups,2
2020-04-05 06:00:00 UTC,42.30,70.94,75.71,2824.00,-80.23,102.00,35.03,50.81,139,Unhealthy for Sensitive Groups,2
2020-04-05 07:00:00 UTC,38.21,63.61,67.45,2884.00,-80.30,102.97,34.07,46.88,129,Unhealthy for Sensitive Groups,2
2020-04-05 08:00:00 UTC,38.20,64.04,68.10,2944.00,-79.50,103.37,35.80,47.06,129,Unhealthy for Sensitive Groups,2
2020-04-05 09:00:00 UTC,48.31,80.66,86.17,3004.00,-78.93,101.63,41.37,54.44,148,Unhealthy for Sensitive Groups,2
2020-04-05 10:00:00 UTC,42.49,70.04,74.35,3064.66,-80.21,100.45,37.45,49.54,136,Unhealthy for Sensitive Groups,2
2020-04-05 11:00:00 UTC,53.25,87.42,93.12,3124.00,-79.90,98.57,40.47,58.05,152,Unhealthy,3
2020-04-05 12:00:00 UTC,60.35,99.23,106.14,3184.00,-79.97,95.93,45.20,65.41,156,Unhealthy,3
2020-04-05 13:00:00 UTC,60.25,99.54,106.33,3244.00,-79.40,94.47,49.13,65.61,156,Unhealthy,3
2020-04-05 14:00:00 UTC,46.92,80.41,86.60,3304.00,-77.33,93.23,53.97,54.24,147,Unhealthy for Sensitive Groups,2
2020-04-05 15:00:00 UTC,47.22,82.52,88.88,3364.00,-80.10,92.07,57.77,54.59,148,Unhealthy for Sensitive Groups,2
2020-04-05 16:00:00 UTC,47.12,81.01,86.92,3424.00,-78.80,91.93,56.50,53.73,146,Unhealthy for Sensitive Groups,2
2020-04-05 17:00:00 UTC,46.89,78.56,84.29,3484.00,-78.27,91.00,55.17,52.99,144,Unhealthy for Sensitive Groups,2
2020-04-05 18:00:00 UTC,47.04,79.76,85.53,3544.00,-78.87,90.13,56.17,53.33,145,Unhealthy for Sensitive Groups,2
2020-04-05 19:00:00 UTC,42.52,72.86,78.34,3604.00,-78.40,88.90,57.67,50.65,138,Unhealthy for Sensitive Groups,2
2020-04-05 20:00:00 UTC,43.36,73.55,79.21,3664.00,-78.50,88.37,59.97,51.72,141,Unhealthy for Sensitive Groups,2
2020-04-05 21:00:00 UTC,41.99,72.36,78.19,3723.97,-77.45,87.79,61.34,50.86,139,Unhealthy for Sensitive Groups,2
2020-04-05 22:00:00 UTC,51.09,87.14,93.90,3784.00,-78.10,87.17,62.27,57.68,152,Unhealthy,3
2020-04-05 23:00:00 UTC,57.66,97.09,104.60,3844.00,-78.33,87.00,63.53,64.09,155,Unhealthy,3
2020-04-06 00:00:00 UTC,56.38,96.20,104.21,3904.00,-80.63,87.60,63.13,63.49,155,Unhealthy,3
2020-04-06 01:00:00 UTC,56.83,96.65,104.43,3964.00,-78.83,88.50,60.93,63.75,155,Unhealthy,3
2020-04-06 02:00:00 UTC,46.61,79.80,85.69,4024.00,-79.40,91.67,56.67,53.90,146,Unhealthy for Sensitive Groups,2
2020-04-06 03:00:00 UTC,42.98,74.04,79.66,4084.00,-80.03,95.83,49.53,51.81,141,Unhealthy for Sensitive Groups,2
2020-04-06 04:00:00 UTC,41.16,70.49,75.25,4144.00,-79.50,98.30,45.50,49.93,137,Unhealthy for Sensitive Groups,2
2020-04-06 05:00:00 UTC,40.66,68.16,72.68,4204.00,-79.23,100.10,41.30,48.92,134,Unhealthy for Sensitive Groups,2
2020-04-06 06:00:00 UTC,38.21,63.85,68.23,1076.00,-79.93,100.79,39.25,47.27,130,Unhealthy for Sensitive Groups,2
